projectno,phase,climate_relevance,climate_class,titleSAP,title,lead,background,text,targetGroup,keyPreviousResults,outcomes,keyExpectedResults,target,Projects Coordination,Partners,activities,keyResults,Year,endDatePhase,Budget of CH - Box,CH_Disbursement,Total Budget,Budget Project CH Manual,Total Project Budget,Agency,AidType,Contract Partner,Manual Contract Partner,Type of Contract Partner,Manual Implementing Partner,Type of Implementing Partner,Responsible Person,Responsible Area,Strategic Focus,Results Organisation,effectOrganisation,effectSwitzerland,Results Switzerland,Donors,Donors coordination,Donor order,Budget of CH for Organisation,Budget of Organisation,Manual End Date of Phase - Box,Manual Project Budget of CH - Box,lastReplicationAction,lastModified,lastModifiedBy,projectLastReplicationAction,projectLastModified,projectLastModifiedBy,Column1,_1,_2,_3,_4,_5,_6,scraped_country,climate_class_number,meta_category,project_id,project_phase,total_disbursement,climate_mitigation,climate_adaptation,recipient_name
7F00630,7,0,,***GLO: Global Mountain Forum Bridging,Global Mountain Forum (GMF)  Bridging Phase,SDC has a long history of supporting sustainable mountain development (SMD) efforts at different levels including the global policy level. Ever since. SDC has promoted policy dialogue and cooperation among different actors in order to promote SMD from global to regional. national. and local levels. Through the new institutional embedment of the mountain portfolio in the GPCC due to the internal shift of the responsibilities. a Bridging Phase is submitted to secure a continued support to key strategic partners linked to SMD during the reorientation process of the SMD portfolio.  ,Meanwhile issues such as trans-boundary water management. climate change or natural hazards have become more relevant. thus frequently putting mountain regions in the focus of Swiss humanitarian aid and development cooperation.,global mountain forum gmf bridging phase sdc has a long history of supporting sustainable mountain development smd efforts at different levels including the global policy level ever since sdc has promoted policy dialogue and cooperation among different actors in order to promote smd from global to regional national and local levels through the new institutional embedment of the mountain portfolio in the gpcc due to the internal shift of the responsibilities a bridging phase is submitted to secure a continued support to key strategic partners linked to smd during the reorientation process of the smd portfolio meanwhile issues such as transboundary water management climate change or natural hazards have become more relevant thus frequently putting mountain regions in the focus of swiss humanitarian aid and development cooperation,Strategic partners promoting sustainable mountain development,Participation at the 15th session of the Conference of the Parties to the United Nation Framework Convention on Climate Change (UNFCCC) in Copenhagen (including a side event)Support to the 10th meeting of the Conference of the Parties to the Convention on Biological Diversity (UNCBD) in Nagoya (including side event)Elaboration of brochure Highlands and Drylands  Mountains. a source of resilience in arid regions,Secure the continuity of SMD backstoppingSupport the coordination and cooperation of various relevant Swiss SMD actors to strengthen the Swiss mountain voice and to promote more Swissness and innovationEncourage the production of SMD specific publications about relevant global topics and issues,,Secure the ongoing efforts of key strategic partners in promoting SMD. mainly through policy dialogue and information sharing.,,,,,2013,30.06.2014 00:00,1080000,1044340.92,,,,[agency:sdc],[aidtype:projectprogrammecontribution],[partnercontract:condesan],Consortium for sustainable development in the Andean ecoregion (CONDESAN),[partnercontracttype:academicandresearchorganizationinternationalforeign],,[],Wehrli André.,,,,,,,,,,,,,,,,,,,,Activate,08.11.2022 11:12,reference-adjustment-service,Activate,08.11.2022 11:12,reference-adjustment-service,,Global,500,,7F-00630,7F-00630.07,1.044341,0.0,3.0,"Bilateral, unspecified"
7F00736,5,0,,M37 PAFP - phase 5 (2007-2011),Vocational Training Support Program (PAFP),,,vocational training support program pafp,,,,,,,,,,2007,29.02.2012 00:00,4200000,4327754.74,,,,[agency:sdc],[aidtype:projectprogrammecontribution],[partnercontract:nationalstateinstswiss. partnercontract:swisscontact],,[partnercontracttype:stateinstitutionsswiss. partnercontracttype:swissnpo],,[],.SCO Bamako.,,,,,,,,,,,,,,,,,,,,Activate,08.10.2019 10:46,reference-adjustment-service,Activate,08.10.2019 10:46,reference-adjustment-service,,Mali,500,,7F-00736,7F-00736.05,4.324862,1.0,1.0,Mali
7F00736,6,0,,M37 PAFP - phase 6 (03.2012-12.2013),Vocational Training Support Program (PAFP),,,vocational training support program pafp,,,,,,,,,,2012,31.12.2013 00:00,3700000,3481793.13,,,,[agency:sdc],[aidtype:mandatewithfiduciaryfunds. aidtype:mandatewithoutfiduciaryfund],[partnercontract:privatesectorforeignnorth. partnercontract:swisscontact],,[partnercontracttype:privatesector. partnercontracttype:swissnpo],,[],SCO Bamako.,,,,,,,,,,,,,,,,,,,,Activate,08.10.2019 10:46,reference-adjustment-service,Activate,08.10.2019 10:46,reference-adjustment-service,,Mali,500,,7F-00736,7F-00736.06,3.558803,4.0,4.0,Mali
7F00736,7,0,,M37 PAFP IV ph7 of DK (01.2014-12.2017),Vocational Training Support Program ,The labor market in Mali is characterized by a low-skilled workforce. In this context. 300.000 young people arrive each year on this market without skills. The training offer by field and/or sector is below the expectations of the productive sector. Vocational training for 40.000 people. 50% of whom are women by 2017. improves the quality of works and increases the competitiveness of companies by contributing to the increase in income in the priority regions of the SDC and Danish cooperation.  ,In Mali. training offers are not adapted to the needs of the labor market. The workforce of a population estimated at 15.97 million in 2013 lacks qualifications and the products of the education/training system do not correspond to the demand of employers. However. the vast majority of workers in Mali are young. rural and illiterate with a median age of 14 years. This workforce lacking qualifications cannot therefore contribute sufficiently to the competitiveness of companies and therefore to economic growth. The works carried out do not always meet the required standards and the finishes on these achievements do not satisfy the applicants. The agricultural sector. which provides a living for 80% of the population with a contribution to the GDP of 41%. is not sufficiently taken into account by most training programs. However. and despite the dual security and institutional crisis of 2012 in Mali. the national policy of the Government remains favorable to support the agricultural sector.,vocational training support program the labor market in mali is characterized by a lowskilled workforce in this context young people arrive each year on this market without skills the training offer by field andor sector is below the expectations of the productive sector vocational training for people of whom are women by improves the quality of works and increases the competitiveness of companies by contributing to the increase in income in the priority regions of the sdc and danish cooperation in mali training offers are not adapted to the needs of the labor market the workforce of a population estimated at million in lacks qualifications and the products of the educationtraining system do not correspond to the demand of employers however the vast majority of workers in mali are young rural and illiterate with a median age of years this workforce lacking qualifications cannot therefore contribute sufficiently to the competitiveness of companies and therefore to economic growth the works carried out do not always meet the required standards and the finishes on these achievements do not satisfy the applicants the agricultural sector which provides a living for of the population with a contribution to the gdp of is not sufficiently taken into account by most training programs however and despite the dual security and institutional crisis of in mali the national policy of the government remains favorable to support the agricultural sector,Regional Councillors. private training operators. professional organisations (Consular Chambers of Industry and Commerce. Agriculture. Trades).,The main results are retained by phase. so we have: Program. phase 1 to 4: Dual-type apprenticeship is firmly established in the national system and gives good results. More than 95% of the 8.180 young people trained are employed; 1.717 people. including 25% women. have carried out economic projects; Program. phase 5 to 6: The decentralization of vocational training is now an achievement through the support of political dialogue in Switzerland: local authorities ensure project management; Lessons: The involvement of the private sector in the planning and implementation of vocational training is essential to guarantee the necessary responsiveness expected by public authorities; The strengthening of regional and local authorities is important for the scaling up of good practices and successful experiences; To have a better impact on local and regional development. it is necessary to avoid isolated actions because Vocational Training - Employment requires significant resources and no partner can do it alone. So. pooling resources from TFPs. the private sector and the government becomes a guarantee of efficiency; Vocational training is still poorly regarded in many circles in Mali. it appears as the last chance solution for the disadvantaged and excluded from school to be able to exercise a &quot;small&quot; job., Trained people enter or re-enter employment; Private and public stakeholders in Vocational Training for Employment develop and implement diversified training. adapted to market opportunities and needs. (Annex 4  Results chain) ,,Contribute to the competitiveness of promising economic sectors through employment-oriented vocational training.,,,,,2014,31.12.2019 00:00,15657000,16751998.66,,,,[agency:sdc],[aidtype:mandatewithfiduciaryfunds. aidtype:mandatewithoutfiduciaryfund],[partnercontract:nationalstateinstnorth. partnercontract:privatesectorforeignnorth. partnercontract:swisscontact],Swisscontact (agent,[partnercontracttype:privatesector. partnercontracttype:stateinstitutionsforeign. partnercontracttype:swissnpo],,[],SCO Bamako.,,,,,,,,,,,,,,,,,,,,Activate,08.10.2019 10:46,reference-adjustment-service,Activate,08.10.2019 10:46,reference-adjustment-service,,Mali,500,,7F-00736,7F-00736.07,18.467034,31.0,31.0,Mali
7F00781,3,0,,FoPa Swiss Universities of Applied Sciences,Network research partnerships Higher education institutions,,,network research partnerships higher education institutions,,,,,,,,,,2007,31.12.2013 00:00,2250000,2247336.8,,,,[agency:sdc],[aidtype:projectprogrammecontribution],[partnercontract:universitiesfhsswiss],,[partnercontracttype:swissacademicandresearchinstitutions],,[],.,,,,,,,,,,,,,,,,,,,,Activate,08.11.2022 11:12,reference-adjustment-service,Activate,08.11.2022 11:12,reference-adjustment-service,,Other nothemedefined Sector not specified,500,,7F-00781,7F-00781.03,2.247337,4.0,5.0,"Bilateral, unspecified"
7F00840,7,0,,DAC Framework Budget 2011-2012,Financial Support to the Programme of Work and Budget of the OECD Development Assistance Committee for the years 2011 - 2012,,,financial support to the programme of work and budget of the oecd development assistance committee for the years,,,,,,,,,,2011,31.12.2012 00:00,1652000,1730214.1,,,,[agency:sdc],[aidtype:corecontribution],[partnercontract:oecd],,[partnercontracttype:otherinternationalorganizations],,[],He Patrick.,,,,,,,,,,,,,,,,,,,,Activate,08.11.2022 11:12,reference-adjustment-service,Activate,13.06.2014 00:06,admin,,Conflict & fragility Climate change and environment Governance Human rights Other nothemedefined Rule of Law - Democracy - Human rights Conflict prevention Biosphere protection Public sector policy Human rights (incl. Women's rights) Sector not specified Security system management and reform Environmental policy Decentralisation,500,,7F-00840,7F-00840.07,1.730214,16.0,15.0,"Bilateral, unspecified"
7F00840,8,0,,DAC Framework Budget 2013-2014,Financial Support to the Programme of Work and Budget of the OECD Development Assistance Committee for the years 2013-2014,,,financial support to the programme of work and budget of the oecd development assistance committee for the years,,,,,,,,,,2013,31.12.2014 00:00,1540000,1540250.77,,,,[agency:sdc],[aidtype:corecontribution],[partnercontract:oecd],,[partnercontracttype:otherinternationalorganizations],,[],Ries Andrea.,The OECD/DAC sets priorities of the international development agenda. defines standards that are adopted by the development community. and leads the discussions concerning international cooperation.,The DAC is the body where all OECD countries meet with the purpose to develop guidance for all participating countries in order to increase development effectiveness. Due to its close linkages to the Global Partnership. the DAC is in a unique position to leverage its values to a wider range of actors. including emerging economies. Influencing this debate. sharing experiences and gaining best practices is highly relevant to SDC to assure both. that Swiss cooperation strategies adhere to best practices and that our experiences inform future standards and guidance of DAC member countries and beyond.,New actors and financial flows were included in the context of the Busan Partnership for Effective Development Cooperation. The standing of the DAC within the OECD has significantly improved. due to the approved OECD Development Strategy with an increased emphasis on policy coherence.,The DAC core work on peer reviews and statistics on development finance is modernized;The DAC effectively contributed to the Global Partnership;The DAC contributed relevant thematic policy guidance to inform the debate on a post-2015 development framework;Due to its collaboration with other OECD policy communities. the DAC effectively promoted Policy Coherence for Development within the OECD and among member states. ,Due to strengthened linkages between the SDC and the DAC:SDC programs build upon best practices as identified by the DACwhere relevant the DAC guidance takes into account SDCs best practices.The thematic guidance to be provided by the DAC will support Switzerland in operationalizing the emphasized elements in the new Dispatch 2013-2016. These include an increased focus on fragile contexts. the mitigation of global risks as well as greater emphasis on Policy Coherence for Development.,Due to our consistent and active engagement during the preparation phase of the DAC Programme of Work 2013-2014 we achieved that all key issues as identified in the Dispatch 2013-2016 will be addressed by the DAC in the next biennium. Guidance delivered for the development of thematic and geographic strategies in the areas covered by DAC (e.g. peace and statebuilding. climate change. governance).,24 DAC members,On a case by case basis depending on the issues. Varies from subsidiary body to subsidiary body.,Total contributions Programme of Work and Budget 11/12: 8 (26),,,,,,,,,,,Activate,08.11.2022 11:12,reference-adjustment-service,Activate,13.06.2014 00:06,admin,,Other Sector not specified,500,,7F-00840,7F-00840.08,1.540251,3.0,2.0,"Bilateral, unspecified"
7F00840,9,0,,DAC Framework Budget 2015-2016,Financial Support to the Programme of Work and Budget of the OECD Development Assistance Committee for the years 2015-2016,,,financial support to the programme of work and budget of the oecd development assistance committee for the years,,,,,,,,,,2015,31.12.2016 00:00,1240000,1360000.0,,,,[agency:sdc],[aidtype:corecontribution],[partnercontract:oecd],,[partnercontracttype:otherinternationalorganizations],,[],Torch Laurent.,The OECD/DAC sets priorities of the international development agenda. defines standards that are adopted by the development community. and leads the discussions concerning international cooperation.,The DAC is the body where all OECD countries meet with the purpose to develop guidance for all participating countries in order to increase development effectiveness. Due to its close linkages to the Global Partnership. the DAC is in a unique position to leverage its values to a wider range of actors. including emerging economies. Influencing this debate. sharing experiences and gaining best practices is highly relevant to SDC to assure both. that Swiss cooperation strategies adhere to best practices and that our experiences inform future standards and guidance of DAC member countries and beyond.,DACs main focus in 2013-2014 laid in the area of development finance and the modernization of ODA. This is a crucial contribution to the financing of the post-2015 agenda.Guidance delivered for the development of thematic and geographic strategies in the areas covered by DAC (e.g. peace and state building. climate change. governance. gender) are important inputs for Switzerlands programmatic work.,Due to strengthened linkages between the SDC and the DAC a) SDC programmes build upon best practices as identified by the DAC b) the DAC guidance takes into account SDCs best practices where relevant.The thematic guidance to be provided by the DAC will support Switzerland in operationalizing the emphasized elements in the new Dispatch on International Cooperation 2017-2020 and the implementation of the post-2015 agenda and Financing for Development. These include an increased focus on fragile contexts. the mitigation of global risks as well as greater emphasis on Policy Coherence for Development. ,Promoting effective development co-operation policies   to implement an integral post-2015 agenda that combines development and sustainability; Improving the quality of development co-operation  . leveraging the effects of peer reviews. helping member strengthening their focus on results. and monitoring global commitments; Strengthening inclusive partnerships   that cut across the traditional divides and the fragmentation of the international system;Financing development better  ; i.e. with the right resources. in the right amounts. at the right time. in the right place. and used effectively.,Modernized ODA measures and concept to capture public flows for development beyond ODA will be important in the context of the new Dispatch.New actors and financial flows were included in the context of the Busan Partnership for Effective Development Cooperation.The standing of the DAC within the OECD has significantly improved. due to the approved OECD Development Strategy with an increased emphasis on policy coherence.,29 DAC members ,On a case by case basis depending on the issues. Varies from subsidiary body to subsidiary body.,Total contributions Programme of Work and Budget 11/12: 8 (26),,36300000.0,,,,,,,,,Activate,08.11.2022 11:12,reference-adjustment-service,Activate,13.06.2014 00:06,admin,,Governance Other nothemedefined Rule of Law - Democracy - Human rights Decentralisation Sector not specified,500,,7F-00840,7F-00840.09,1.38,3.0,3.0,"Bilateral, unspecified"
7F00840,10,0,,DAC Framework Budget 2017-2018,Financial Support to the Programme of Work and Budget of the OECD Development Assistance Committee for the years 2017 - 2018,OECD DAC helps member states and their partners maximise the impact of their development co-operation. DAC focuses on reporting. analysis and promotion of financing for development; the review of development co-operation programmes. policies and practices; and the provision of good development practice to enhance the quality and effectiveness of co-operation. SDC wants to continue supporting. including financially. these important activities and reflections for the Swiss international co-operation. especially in order to implement the SDGs.,The next two years are crucial to set the scene for implementing SDGs. The DAC has on one hand to continue its core mandate (ODA. reviews. policies and good development practices) and on the other hand to adapt in order to achieve the 2030 Agenda.,financial support to the programme of work and budget of the oecd development assistance committee for the years oecd dac helps member states and their partners maximise the impact of their development cooperation dac focuses on reporting analysis and promotion of financing for development the review of development cooperation programmes policies and practices and the provision of good development practice to enhance the quality and effectiveness of cooperation sdc wants to continue supporting including financially these important activities and reflections for the swiss international cooperation especially in order to implement the sdgs the next two years are crucial to set the scene for implementing sdgs the dac has on one hand to continue its core mandate oda reviews policies and good development practices and on the other hand to adapt in order to achieve the agenda,OECD DAC members. including Switzerland (SDC and SECO). and partners,Main objectives of previous DAC programmes of work (reforms of the ODA/TOSSD and peer reviews in particular). were regulary achieved.In 2015-16. the work of some of the networks was disrupted due to a funding model that didnt include their work under the core priorities of the PWB. As for the first time the PWB budget was seriously underfunded. this prioritization took effect leaving the networks without funding in the middle of the PWB period.,SDG implementation has been integrated into the activities and the structure of the DACMain activities and projects of the DAC networks have been achieved through sufficient funding. notably from SDC.,Financial pathway towards the 2030 Agenda:Global Outlook on Financing for Development is delivered.Statistics on financing for development are enhanced12 DAC peer reviews are achieved and the annual Development co-operation report is delivered.Policy reviews and guidance on supporting implementation of SDG 16 are delivered.A member-steered anti-corruption and integrity platform is establishedPolicy guidance on implementing the SDGs for women and girls is henanced established.Political engagement. analysis. evidence and guidance on global commitments to leave no one behind in fragile. at-risk and crisis affected contexts are reinforced.States of fragility report is achievedPolicy dialogues and reviews on good practices with providers beyond the Committees membership are achieved.  Multi-stakeholder ptaform monitoring the effectiveness of development co-operation has contributed to measurement of SDG targets for Goals 5 and 17.,The DAC is well positioned and sufficiently funded. notably through SDCs contribution. to respond to the main expectations of its members -firstly Switzerland- and partners. including development countries. and to adapt for SDG implementation.,Exchanges with other state members. SDCs DAC network and SECO.  ,n.a. ,,,2017,31.12.2018 00:00,2320000,2360000.0,,,,[agency:sdc],[aidtype:basketpooledmulti-donorfund],[partnercontract:oecd],,[partnercontracttype:otherinternationalorganizations],,[],.Bourquin Véronique.Huser Corinne.Ries Andrea.Ruder Nicole.Schmidt Martina.,,,,,,,,,,,,,,,,,,,,Activate,12.05.2017 17:40,jenny.ulrich@eda.admin.ch,Activate,13.06.2014 00:06,admin,,Global,500,,7F-00840,7F-00840.10,2.54,14.0,28.0,"Bilateral, unspecified"
7F00867,5,0,,Ph. 5 ASOCAM 2012-15,ASEL - DICA Sustainable agriculture in hillsides,,,asel dica sustainable agriculture in hillsides,,,,,,,,,,2012,30.06.2016 00:00,983000,987875.44,,,,[agency:sdc],[aidtype:projectprogrammecontribution],[partnercontract:non-profitorgofsoutheast],,[partnercontracttype:ngo-international-foreign],,[],SCO Managua.,,,,,,,,,,,,,,,,,,,,Activate,08.10.2019 10:46,reference-adjustment-service,Activate,08.10.2019 10:46,reference-adjustment-service,,Latin America,500,,7F-00867,7F-00867.05,1.123635,0.0,9.0,"America, regional"
7F00934,6,0,,IWRM Ferghana Ph. 6,IWRM Regional Water Fergana,,,iwrm regional water fergana,,,,,,,,,,2012,31.12.2012 00:00,410000,367454.84,,,,[agency:sdc],[aidtype:mandatewithfiduciaryfunds. aidtype:technassistanceinclexperts],[partnercontract:cgiarinclallcgiarmembers. partnercontract:nocontractpartner],,[partnercontracttype:academicandresearchorganizationinternationalforeign. partnercontracttype:nocontractpartner],,[],SCPO Tashkent.,,,,,,,,,,,,,,,,,,,,Activate,09.10.2014 15:12,melanie.buesch@eda.admin.ch,Activate,13.06.2014 00:04,admin,,Central Asia,500,,7F-00934,7F-00934.06,0.409108,0.0,4.0,"Central Asia, regional"
7F01049,4,0,,***CABI Membership Contr. 2013 - 2017***,CABI Membership contribution 2013-2016,,,cabi membership contribution,,,,,,,,,,2013,31.12.2017 00:00,417500,407235.93,,,,[agency:sdc],[aidtype:corecontribution],[partnercontract:cabi],,[partnercontracttype:otherinternationalorganizations],,[],Evequoz Michel.,,,,,,,,,,,,,,,,,,,,Activate,08.11.2022 11:12,reference-adjustment-service,Activate,08.11.2022 11:12,reference-adjustment-service,,Global,500,,7F-01049,7F-01049.04,0.407236,0.0,10.0,"Bilateral, unspecified"
7F01051,2,0,,PIC Innovation Program C 01.09 - 12.13,PIC Continuous Innovation Program,,,pic continuous innovation program,,,,,,,,,,2009,31.12.2013 00:00,5000000,4947657.96,,,,[agency:sdc],[aidtype:projectprogrammecontribution. aidtype:sdcdirectimplementation],[partnercontract:non-profitorgofsoutheast. partnercontract:sdcfieldoffice],,[partnercontracttype:ngo-international-foreign. partnercontracttype:nocontractpartner],,[],SCO La Paz.Semle Andreas.,,,,,,,,,,,,,,,,,,,,Activate,08.10.2019 10:46,reference-adjustment-service,Activate,08.10.2019 10:46,reference-adjustment-service,,Bolivia,500,,7F-01051,7F-01051.02,5.000001,0.0,13.0,Bolivia
